State Code,State Name,Constituency Code,Constituency Name,Party Code,Party Name,Candidate Code,Candidate Name,Candidate votes,Valid votes in constituency,Total votes in constituency,Victory margin,Vote share,Abbreviation of party name,Party Alliance,Round Number,Winner,Is candidate VIP,Candidate Image,Vote phase,Total votes ignoring nota,Previous party abbreviation (won),Strong Hold Party,District Name(not getting data),Prev election vote share for constituency,Prev election vote share for constituency,Prev election vote share for constituency,Super VIP,Is key fight constituency,Any vip info for gfx,Winning Party abbr,VIP for digital,Region in hindi`
PS24,UTTAR PRADESH,24504,Bijnor,097,Bhartiya Janta Party,2,Kunwar Bharatendra,486913,1060346,1060346,205774,45.9201563261838,BJP,NDA,99,Y,NULL,NULL,1,1054571,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24505,Nagina,097,Bhartiya Janta Party,2,Dr. Yashwant Singh,367825,942196,942196,92390,39.0390756922385,BJP,NDA,99,Y,NULL,NULL,2,935726,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24506,Moradabad,097,Bhartiya Janta Party,4,Kunwer Sarvesh Kumar,485224,1127965,1127965,87504,43.0176086867867,BJP,NDA,99,Y,NULL,NULL,3,1122758,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24507,Rampur,097,Bhartiya Janta Party,4,Dr. Nepal Singh,358616,956389,956389,23435,37.4968370643775,BJP,NDA,99,Y,NULL,NULL,3,949484,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24508,Sambhal,097,Bhartiya Janta Party,4,Satyapal Singh,360242,1057002,1057002,5174,34.081454830308,BJP,NDA,99,Y,NULL,NULL,3,1049344,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24509,Amroha,097,Bhartiya Janta Party,1,Kanwar Singh Tanwar,528880,1095876,1095861,158214,48.2615511807144,BJP,NDA,99,Y,1,KANWAR_SINGH_TANWAR_BJP_AMROHA,2,1088096,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24510,Meerut,097,Bhartiya Janta Party,2,Rajendra Agarwal,532981,1113484,1113484,232326,47.8660242392129,BJP,NDA,99,Y,1,RAJENDRA_AGGARWAL_BJP_MEERUT,1,1108271,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24511,Baghpat,097,Bhartiya Janta Party,4,Dr. Satya Pal Singh,423475,1004263,1004263,209866,42.1676969402468,BJP,NDA,99,Y,NULL,NULL,1,1000352,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24512,Ghaziabad,097,Bhartiya Janta Party,3,Vijay Kumar Singh,758482,1342326,1342326,567260,56.5050095841028,BJP,NDA,99,Y,NULL,NULL,1,1336121,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24513,Gautam Buddh Nagar,097,Bhartiya Janta Party,2,Dr. Mahesh Sharma,599702,1199238,1199238,280212,50.0068793626625,BJP,NDA,99,Y,NULL,NULL,1,1195401,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24514,Bulandshahr,097,Bhartiya Janta Party,4,Bhola Singh,604449,1009710,1009710,421973,59.8635649210517,BJP,NDA,99,Y,1,BHOLA_SINGH_BJP_BEGUSARAI,2,1002795,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24515,Aligarh,097,Bhartiya Janta Party,4,Satish Kumar,514622,1064357,1064357,286736,48.3504610290898,BJP,NDA,99,Y,NULL,NULL,2,1058174,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24516,Hathras,097,Bhartiya Janta Party,3,Rajesh Kumar Diwaker,544277,1049273,1049273,326386,51.8717703860002,BJP,NDA,99,Y,NULL,NULL,2,1043604,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24517,Mathura,097,Bhartiya Janta Party,4,Hema Malini,574633,1076868,1076868,330743,53.3614580789307,BJP,NDA,99,Y,1,HEMA_MALINI_BJP_MATHURA,2,1074915,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24518,Agra,097,Bhartiya Janta Party,4,Dr. Ram Shankar Katheria,583716,1070400,1070400,300263,54.5324602648914,BJP,NDA,99,Y,NULL,NULL,2,1065209,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24519,Fatehpur Sikri,097,Bhartiya Janta Party,2,Babu Lal,426589,967968,967968,173106,44.070522919639,BJP,NDA,99,Y,NULL,NULL,2,965291,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24520,Firozabad,401,Samajwadi Party,1,Akshay Yadav,534583,1104606,1104606,114059,48.3957642853974,SP,OTH,99,Y,1,AKSHAY_YADAV_SP_FIROZABAD,3,1099952,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24521,Mainpuri,401,Samajwadi Party,1,Mulayam Singh Yadav,595918,999265,999265,364666,59.6355725102225,SP,OTH,99,Y,NULL,NULL,3,992942,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24522,Etah,097,Bhartiya Janta Party,3,Rajveer Singh (Raju Bhaiya),474978,926281,926281,201001,51.2779045690189,BJP,NDA,99,Y,NULL,NULL,3,920080,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24523,Badaun,401,Samajwadi Party,2,Dharmendra Yadav,498378,1027594,1027594,166347,48.4994574710854,SP,OTH,99,Y,1,DHARMENDRA_YADAV_SP_BADAUN,3,1021308,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24524,Aonla,097,Bhartiya Janta Party,1,Dharmendra Kumar,409907,995641,995641,138429,41.1701193802592,BJP,NDA,99,Y,NULL,NULL,3,985145,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24525,Bareilly,097,Bhartiya Janta Party,5,Santosh Kumar Gangwar,518258,1017891,1017891,240685,50.914831828917,BJP,NDA,99,Y,NULL,NULL,3,1011154,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24526,Pilibhit,097,Bhartiya Janta Party,3,Maneka Sanjay Gandhi,546934,1050547,1050547,307052,52.0617810894885,BJP,NDA,99,Y,NULL,NULL,3,1039026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24527,Shahjahanpur,097,Bhartiya Janta Party,2,Krishna Raj,525132,1129841,1129841,235529,46.4783571508229,BJP,NDA,99,Y,1,KRISHNA_RAJ_BJP_SHAHJAHANPUR,4,1119877,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24528,Kheri,097,Bhartiya Janta Party,1,Ajay,398578,1077868,1077868,110274,36.978334101825,BJP,NDA,99,Y,NULL,NULL,4,1065837,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24529,Dhaurahra,097,Bhartiya Janta Party,5,Rekha Verma,360357,1060271,1060271,125675,33.9872221467699,BJP,NDA,99,Y,1,REKHA_VERMA_BJP_DHAURAHRA,5,1052133,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24530,Sitapur,097,Bhartiya Janta Party,3,Rajesh Verma,417546,1026882,1026882,51027,40.6614969767734,BJP,NDA,99,Y,1,RAJESH_VERMA_BJP_SITAPUR,5,1014200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24531,Hardoi,097,Bhartiya Janta Party,1,Anshul Verma,360501,972894,972894,81343,37.0544611700132,BJP,NDA,99,Y,1,ANSHUL_VERMA_BJP_HARDOI,4,965234,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24532,Misrikh,097,Bhartiya Janta Party,1,Anju Bala,412575,998315,998315,87363,41.3270948276898,BJP,NDA,99,Y,1,ANJU_BALA_BJP_MISRIKH,4,988682,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24533,Unnao,097,Bhartiya Janta Party,4,Sakshi Maharaj,518834,1201806,1201806,310173,43.1711580977644,BJP,NDA,99,Y,NULL,NULL,4,1196985,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24534,Mohanlalganj,097,Bhartiya Janta Party,1,Kaushal Kishore,455274,1116586,1116586,145416,40.7737149008541,BJP,NDA,99,Y,1,KAUSHAL_KISHORE_BJP_MOHANLALGANJ,5,1111878,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24535,Lucknow,097,Bhartiya Janta Party,3,Raj Nath Singh,561106,1033783,1033783,272749,54.2769089094047,BJP,NDA,99,Y,1,RAJNATH_SINGH_BJP_LUCKNOW,5,1029187,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24536,Rae Bareli,158,Indian National Congress,3,Sonia Gandhi,526434,3329176,825136,352713,63.7995872200616,CONG,UPA,99,Y,1,SONIA_GANDHI_CONG_RAE_BARELI,5,3323767,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24540,Farrukhabad,097,Bhartiya Janta Party,2,Mukesh Rajput,406195,970677,970677,150502,41.8465237699835,BJP,NDA,99,Y,1,MUKESH_RAJPUT_BJP_FARRUKHABAD,4,968691,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24541,Etawah,097,Bhartiya Janta Party,2,Ashok Kumar Doharey,439646,939604,939604,172946,46.7905130347327,BJP,NDA,99,Y,1,ASHOK_KUMAR_DOHAREY_BJP_ETAWAH,4,933439,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24542,Kannauj,401,Samajwadi Party,1,Dimpleyadav,489164,1114460,1114460,19907,43.8924287166621,SP,OTH,99,Y,NULL,NULL,4,1107080,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24543,Kanpur,097,Bhartiya Janta Party,1,Dr. Murli Manohar Joshi,474712,835079,835079,222946,56.8462901757915,BJP,NDA,99,Y,NULL,NULL,4,832801,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24544,Akbarpur,097,Bhartiya Janta Party,2,Devendra Singh @ Bhole Singh,481584,971375,971375,278997,49.5775065474132,BJP,NDA,99,Y,NULL,NULL,4,967427,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24545,Jalaun,097,Bhartiya Janta Party,3,Bhanu Pratap Singh Verma,548631,1109166,1109166,287202,49.4633359989974,BJP,NDA,99,Y,NULL,NULL,4,1098875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24546,Jhansi,097,Bhartiya Janta Party,2,Uma Bharati,575889,1318768,1320796,190467,43.6016284107247,BJP,NDA,99,Y,NULL,NULL,4,1304809,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24547,Hamirpur,097,Bhartiya Janta Party,1,Kunwar Pushpendra Singh Chandel,453884,975240,975240,266788,46.5407012215442,BJP,NDA,99,Y,NULL,NULL,4,964791,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24548,Banda,097,Bhartiya Janta Party,2,Bhairon Prasad Mishra,342066,858326,858326,115788,39.852643572904,BJP,NDA,99,Y,1,BHAIRON_PRASAD_MISHRA_BJP_BANDA,5,844502,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24549,Fatehpur,097,Bhartiya Janta Party,3,Niranjan Jyoti,485994,1056688,1056688,187206,45.9921509545382,BJP,NDA,99,Y,NULL,NULL,5,1045081,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24553,Barabanki,097,Bhartiya Janta Party,3,Priyanka Singh Rawat,454214,1068168,1068168,211878,42.5226719741913,BJP,NDA,99,Y,NULL,NULL,5,1059442,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24537,Amethi,158,Indian National Congress,2,Rahul Gandhi,408651,874625,874625,107903,46.7229421489871,CONG,UPA,99,Y,1,RAHUL_GANDHI_CONG_AMETHI,5,872841,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24538,Sultanpur,097,Bhartiya Janta Party,3,Feroze Varun Gandhi,410348,964981,964981,178902,42.5239020002446,BJP,NDA,99,Y,NULL,NULL,6,959569,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24539,Pratapgarh,046,Apna Dal,12,Kuwar Harivansh Singh,375789,894456,894456,168222,42.0130872697067,AD,NDA,99,Y,NULL,NULL,6,885358,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24550,Kaushambi,097,Bhartiya Janta Party,2,Vinod Kumar Sonkar,331593,910038,910038,42847,36.4372296132364,BJP,NDA,99,Y,1,VINOD_KUMAR_SONKAR_BJP_KAUSHAMBI,5,894883,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24551,Phulpur,097,Bhartiya Janta Party,2,Keshav Prasad Maurya,503564,960341,960341,308308,52.4359030428743,BJP,NDA,99,Y,NULL,NULL,6,951917,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24552,Allahabad,097,Bhartiya Janta Party,3,Shyama Charan Gupta,313476,891171,891122,61753,35.1776354105999,BJP,NDA,99,Y,NULL,NULL,6,887550,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24554,Faizabad,097,Bhartiya Janta Party,4,Lallu Singh,491761,1022716,1022716,282775,48.0837807526422,BJP,NDA,99,Y,1,LALLU_SINGH_BJP_FAIZABAD,5,1011179,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24555,Ambedkar Nagar,097,Bhartiya Janta Party,4,Hariom,432104,1034404,1034404,139429,41.7731932850286,BJP,NDA,99,Y,NULL,NULL,6,1026982,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24556,Bahraich,097,Bhartiya Janta Party,4,Sadhvi Savitri Bai Foole,432392,934263,934263,95645,46.2815649538032,BJP,NDA,99,Y,1,SADHVI_SAVITRI_BAI_FOOLE_BJP_BAHRAICH,5,920765,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24557,Kaiserganj,097,Bhartiya Janta Party,2,Brij Bhusan Sharan Singh,381500,943357,943357,78218,40.4406386546783,BJP,NDA,99,Y,NULL,NULL,5,931504,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24558,Shrawasti,097,Bhartiya Janta Party,2,Daddan Mishra,345964,1059639,1059638,85913,32.64923242727,BJP,NDA,99,Y,1,DADDAN_MISHRA_BJP_SHRAWASTI,6,1045052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24559,Gonda,097,Bhartiya Janta Party,3,Kirti Vardhan Singh,359643,873732,873732,160416,41.1616592254155,BJP,NDA,99,Y,1,KIRTI_VARDHAN_SINGH_BJP_GONDA,5,865744,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24560,Domariyaganj,097,Bhartiya Janta Party,1,Jagdambika Pal,298845,935027,935027,103588,31.961074962461,BJP,NDA,99,Y,1,JAGDAMBIKA_PAL_BJP_DOMARIYAGANJ,6,928252,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24561,Basti,097,Bhartiya Janta Party,4,Harish Chandra Alias Harish Dwivedi,357680,1048534,1048534,33562,34.112356764438,BJP,NDA,99,Y,NULL,NULL,6,1038366,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24562,Sant Kabir Nagar,097,Bhartiya Janta Party,4,Sharad Tripathi,348884,1011634,1011634,97974,34.4871421016473,BJP,NDA,99,Y,1,SHARAD_TRIPATHI_BJP_SANT_KABIR_NAGAR,6,1006887,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24563,Maharajganj,097,Bhartiya Janta Party,3,Pankaj,471542,1056078,1056078,240458,44.6502581719739,BJP,NDA,99,Y,1,PANKAJ_BJP_MAHARAJGANJ,7,1051533,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24564,Gorakhpur,097,Bhartiya Janta Party,2,Adityanath,539127,1040199,1040199,312783,51.8291674677947,BJP,NDA,99,Y,NULL,NULL,7,1032046,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24565,Kushi Nagar,097,Bhartiya Janta Party,2,Rajesh Pandey Urf Guddu,370051,950445,950445,85540,38.9344581386002,BJP,NDA,99,Y,NULL,NULL,7,940343,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24566,Deoria,097,Bhartiya Janta Party,1,Kalraj Mishra,496500,971557,971557,265386,51.1034853297487,BJP,NDA,99,Y,1,KALRAJ_MISHRA_BJP_DEORIA,7,959152,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24567,Bansgaon,097,Bhartiya Janta Party,1,Kamlesh Paswan,417959,877877,877877,189516,47.6101462845635,BJP,NDA,99,Y,1,KAMLESH_PASWAN_BJP_BANSGAON,7,864382,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24568,Lalganj,097,Bhartiya Janta Party,1,Neelam,324016,898655,898655,63086,36.0556208382295,BJP,NDA,99,Y,1,NEELAM_BJP_LALGANJ,6,890942,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24569,Azamgarh,401,Samajwadi Party,2,Mulayam Singh Yadav,340306,960219,960219,63204,35.4404199037721,SP,OTH,99,Y,1,MULAYAM_SINGH_SP_AZAMGARH,6,954558,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24570,Ghosi,097,Bhartiya Janta Party,5,Harinarayan Rajbhar,379797,1039656,1039656,146015,36.5309905093699,BJP,NDA,99,Y,1,HARINARAYAN_RAJBHAR_BJP_GHOSI,7,1035199,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24571,Salempur,097,Bhartiya Janta Party,2,Ravindra Kushawaha,392213,854749,854749,232342,45.886282538754,BJP,NDA,99,Y,1,RAVINDRA_KUSHAWAHA_BJP_SALEMPUR,7,846427,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24572,Ballia,097,Bhartiya Janta Party,2,Bharat Singh,359758,982211,942211,139434,38.1822774492365,BJP,NDA,99,Y,1,BHARAT_SINGH_BALIA_BJP,7,975541,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24573,Jaunpur,097,Bhartiya Janta Party,1,Krishna Pratap 'K.P.',367149,1007031,1007031,146310,36.4585236616116,BJP,NDA,99,Y,NULL,NULL,6,1004436,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24574,Machhlishahr,097,Bhartiya Janta Party,4,Ram Charitra Nishad,438210,997902,997902,172155,43.9130857407985,BJP,NDA,99,Y,NULL,NULL,6,989454,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24575,Ghazipur,097,Bhartiya Janta Party,3,Manoj Sinha,306929,986673,986673,32452,31.10743771499,BJP,NDA,99,Y,1,MANOJ_SINHA_BJP_GHAZIPUR,7,981062,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24576,Chandauli,097,Bhartiya Janta Party,3,Dr Mahendra Nath Pandey,414135,980572,980572,156756,42.2339795201377,BJP,NDA,99,Y,NULL,NULL,7,977386,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24577,Varanasi,097,Bhartiya Janta Party,3,Narendra Modi,581022,1030685,1030685,371784,56.3723578276992,BJP,NDA,99,Y,NULL,NULL,7,1028634,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24578,Bhadohi,097,Bhartiya Janta Party,3,Virendra Singh,403544,981552,981552,158039,41.1128079685967,BJP,NDA,99,Y,1,VIRENDRA_SINGH_MAST_BJP_BHADOHI,6,972586,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24579,Mirzapur,046,Apna Dal,4,Anupriya Singh Patel,436536,1007627,1007627,219079,43.3231311555455,AD,NDA,99,Y,NULL,NULL,7,1003088,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24580,Robertsganj,097,Bhartiya Janta Party,2,Chhotelal,378211,885873,885873,190486,42.6935433255745,BJP,NDA,99,Y,1,CHHOTE_LAL_KHARWAR_BJP_ROBERTSGANJ,7,867384,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25501,Cooch Behar,034,All India Trinamool Congress,4,Renuka Sinha,526499,1332409,1332409,87107,39.5147889913765,TMC,OTH,99,Y,NULL,NULL,1,1321000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25502,Alipurduars,034,All India Trinamool Congress,2,Dasrath Tirkey,362453,1223566,1223566,21397,29.6226524579365,TMC,OTH,99,Y,NULL,NULL,1,1203681,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25503,Jalpaiguri,034,All India Trinamool Congress,2,Bijoy Chandra Barman,494773,1302117,1302117,69606,37.9975547531023,TMC,OTH,99,Y,NULL,NULL,2,1285576,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25504,Darjeeling,097,Bhartiya Janta Party,1,S.S. Ahluwalia,488257,1142009,1142009,197239,42.7541790352099,BJP,NDA,99,Y,NULL,NULL,2,1123964,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25505,Raiganj,121,Communist Party Of India (Marxist),4,Md. Salim,317515,1108193,1108193,1634,28.6515718367001,CPI(M),OTH,99,Y,NULL,NULL,2,1097264,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25506,Balurghat,034,All India Trinamool Congress,1,Arpita Ghosh,409641,1063053,1063053,106964,38.5343547928892,TMC,OTH,99,Y,NULL,NULL,3,1051362,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25507,Maldaha Uttar,158,Indian National Congress,3,Mausam Noor,388609,1162985,1162985,65705,33.4147616566322,CONG,UPA,99,Y,1,MAUSAM_NOOR_CONG_MALDAHA_UTTAR,3,1152504,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25508,Maldaha Dakshin,158,Indian National Congress,1,Abu Hasem Khan Chowdhury,380291,1092408,1092407,164111,34.8121764029557,CONG,UPA,99,Y,NULL,NULL,3,1084016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25509,Jangipur,158,Indian National Congress,1,Abhijit Mukherjee,378201,1119084,1119084,8161,33.7955561909953,CONG,UPA,99,Y,NULL,NULL,3,1108005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25511,Murshidabad,121,Communist Party Of India (Marxist),4,Badaruddoza Khan,426947,1277563,1277563,18453,33.4188345945878,CPI(M),OTH,99,Y,NULL,NULL,3,1267407,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25525,Howrah,034,All India Trinamool Congress,2,Prasun Banerjee,488461,1125399,1125399,196956,43.4033232628399,TMC,OTH,99,Y,NULL,NULL,5,1115470,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25526,Uluberia,034,All India Trinamool Congress,5,Sultan Ahmed,570785,1186027,1186027,201222,48.1257609432492,TMC,OTH,99,Y,NULL,NULL,5,1177750,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
